ticker,signal,date,rsi,fwd_5d,fwd_10d,fwd_22d,hit_5d,hit_10d,hit_22d
COST,RSI 70 돌파(과매수),2024-05-15,70.5,1.88,3.6,10.28,False,False,False
COST,RSI 70 돌파(과매수),2024-05-24,73.3,0.7,4.77,5.05,False,False,False
COST,RSI 70 돌파(과매수),2024-05-30,71.8,3.35,3.76,5.4,False,False,False
COST,RSI 70 돌파(과매수),2024-06-04,73.3,2.65,5.24,6.46,False,False,False
COST,RSI 70 돌파(과매수),2024-07-05,73.8,-4.83,-5.37,-7.64,True,True,True
COST,RSI 70 돌파(과매수),2024-08-27,72.0,-2.08,-0.94,-2.56,True,True,True
COST,RSI 70 돌파(과매수),2024-11-08,72.9,-3.89,2.14,5.39,True,False,False
COST,RSI 70 돌파(과매수),2024-11-26,70.5,2.0,2.39,-5.07,False,False,True
COST,RSI 70 돌파(과매수),2024-12-03,70.5,1.15,-0.01,-6.05,False,True,True
COST,RSI 70 돌파(과매수),2024-12-06,70.2,-0.33,-3.88,-5.61,True,True,True
COST,RSI 70 돌파(과매수),2025-02-03,71.8,5.69,5.11,2.18,False,False,False
COST,RSI 70 돌파(과매수),2025-02-19,70.1,-2.88,-1.39,-14.43,True,True,True
COST,RSI 70 돌파(과매수),2026-01-12,70.5,2.25,2.88,6.06,False,False,False
COST,RSI 70 돌파(과매수),2026-01-14,71.9,2.65,0.2,6.57,False,False,False
COST,RSI 70 돌파(과매수),2026-02-06,70.6,1.73,-1.51,-0.89,False,True,True
COST,RSI 70 돌파(과매수),2026-05-18,72.1,-6.83,-11.35,,True,True,False
COST,RSI 80 돌파(극단 과매수),2021-07-09,82.0,-0.49,2.68,7.64,True,False,False
COST,RSI 80 돌파(극단 과매수),2021-08-03,81.5,1.83,3.97,5.95,False,False,False
COST,RSI 80 돌파(극단 과매수),2021-08-11,80.4,0.43,1.56,3.46,False,False,False
COST,RSI 80 돌파(극단 과매수),2021-11-04,82.4,-0.67,2.67,5.12,True,False,False
COST,RSI 80 돌파(극단 과매수),2021-11-22,80.6,-0.05,0.44,1.99,True,False,False
COST,RSI 80 돌파(극단 과매수),2021-11-29,81.5,-3.91,0.42,1.63,True,False,False
COST,RSI 80 돌파(극단 과매수),2022-04-07,81.3,-2.9,-5.98,-17.4,True,True,True
COST,RSI 80 돌파(극단 과매수),2023-12-13,82.0,2.96,5.64,9.0,False,False,False
COST,RSI 80 돌파(극단 과매수),2023-12-18,82.7,-0.97,-3.21,3.97,True,True,False
COST,RSI 80 돌파(극단 과매수),2024-03-06,82.8,-5.05,-4.21,-7.94,True,True,True
COST,RSI 80 돌파(극단 과매수),2024-06-17,81.5,-1.43,-0.99,-3.43,True,True,True
COST,RSI 80 돌파(극단 과매수),2025-02-13,80.2,-3.88,-2.62,-16.6,True,True,True
COST,RSI 30 이탈(과매도),2022-01-18,27.4,-2.2,4.17,5.68,False,True,True
COST,RSI 30 이탈(과매도),2022-01-25,28.3,6.51,9.35,8.58,True,True,True
COST,RSI 30 이탈(과매도),2022-05-11,29.3,-12.2,-10.01,-7.53,False,False,False
COST,RSI 30 이탈(과매도),2022-05-18,21.2,2.49,13.56,7.85,True,True,True
COST,RSI 30 이탈(과매도),2022-09-23,24.5,1.26,0.38,7.0,True,True,True
COST,RSI 30 이탈(과매도),2022-12-19,29.2,-0.03,-0.45,7.41,False,False,True
COST,RSI 30 이탈(과매도),2025-03-13,25.5,0.54,5.4,9.96,True,True,True
COST,RSI 30 이탈(과매도),2025-07-24,28.9,0.63,4.82,0.97,True,True,True
COST,RSI 30 이탈(과매도),2025-07-28,29.7,2.43,6.01,1.8,True,True,True
COST,RSI 30 이탈(과매도),2025-07-30,27.6,4.57,5.68,1.85,True,True,True
COST,RSI 30 이탈(과매도),2025-12-22,29.7,1.84,3.83,15.02,True,True,True
CRM,RSI 70 돌파(과매수),2021-08-26,73.3,-1.36,-3.95,1.68,True,True,False
CRM,RSI 70 돌파(과매수),2021-09-01,70.9,-2.82,-2.97,0.95,True,True,False
CRM,RSI 70 돌파(과매수),2021-09-23,71.6,-2.39,-1.18,5.78,True,True,False
CRM,RSI 70 돌파(과매수),2021-10-14,70.2,-0.07,2.88,5.33,True,False,False
CRM,RSI 70 돌파(과매수),2021-10-25,70.7,3.01,5.46,-1.62,False,False,True
CRM,RSI 70 돌파(과매수),2023-01-26,73.8,5.78,5.19,-0.9,False,False,True
CRM,RSI 70 돌파(과매수),2023-02-07,70.3,-0.77,-4.62,1.11,True,True,False
CRM,RSI 70 돌파(과매수),2023-02-09,70.6,-3.2,-6.6,5.31,True,True,False
CRM,RSI 70 돌파(과매수),2023-03-02,73.1,-4.22,0.38,5.31,True,False,False
CRM,RSI 70 돌파(과매수),2023-03-29,71.4,-0.68,-1.33,0.58,True,True,False
CRM,RSI 70 돌파(과매수),2023-05-18,72.5,-1.6,-0.14,-1.75,True,True,True
CRM,RSI 70 돌파(과매수),2023-05-30,71.7,-2.75,-4.52,-3.48,True,True,True
CRM,RSI 70 돌파(과매수),2023-07-19,70.5,-3.75,-5.92,-12.6,True,True,True
CRM,RSI 70 돌파(과매수),2023-11-14,70.0,1.42,4.15,18.27,False,False,False
CRM,RSI 70 돌파(과매수),2023-11-20,71.7,-0.09,11.5,18.71,True,False,False
CRM,RSI 70 돌파(과매수),2023-11-29,75.7,8.15,11.71,11.19,False,False,False
CRM,RSI 70 돌파(과매수),2024-01-19,73.9,-0.33,1.7,0.95,True,False,False
CRM,RSI 70 돌파(과매수),2024-01-29,75.2,0.09,-0.19,7.28,False,True,False
CRM,RSI 70 돌파(과매수),2024-02-08,70.4,-0.0,0.29,5.02,False,False,False
CRM,RSI 70 돌파(과매수),2024-02-29,71.1,-2.07,-1.65,-1.43,True,True,True
CRM,RSI 70 돌파(과매수),2024-09-27,70.3,4.02,4.14,8.04,False,False,False
CRM,RSI 70 돌파(과매수),2024-10-04,73.3,0.12,1.8,3.38,False,False,False
CRM,RSI 70 돌파(과매수),2024-10-08,72.7,-1.1,-1.11,6.59,True,True,False
CRM,RSI 70 돌파(과매수),2024-11-07,71.9,6.72,8.04,12.24,False,False,False
CRM,RSI 70 돌파(과매수),2024-11-22,71.9,-3.22,2.79,0.03,True,False,False
CRM,RSI 70 돌파(과매수),2024-11-26,70.7,7.19,3.4,-2.06,False,False,True
CRM,RSI 70 돌파(과매수),2024-12-04,75.1,-3.54,-8.22,-11.57,True,True,True
CRM,RSI 70 돌파(과매수),2024-12-06,70.1,-2.12,-4.96,-12.09,True,True,True
CRM,RSI 70 돌파(과매수),2025-01-28,70.1,-4.39,-9.88,-17.25,True,True,True
CRM,RSI 70 돌파(과매수),2026-06-01,70.6,-12.91,,,True,False,False
CRM,RSI 80 돌파(극단 과매수),2021-11-04,81.2,-1.64,-1.64,-13.33,True,True,True
CRM,RSI 80 돌파(극단 과매수),2021-11-08,80.9,-1.44,-4.23,-14.72,True,True,True
CRM,RSI 80 돌파(극단 과매수),2023-11-30,86.6,-1.21,2.11,-0.02,True,False,True
CRM,RSI 80 돌파(극단 과매수),2023-12-19,80.1,0.9,-4.96,4.7,False,True,False
CRM,RSI 80 돌파(극단 과매수),2024-11-11,83.4,-5.7,-0.77,4.77,True,True,False
CRM,RSI 30 이탈(과매도),2021-12-01,25.4,5.89,3.4,1.57,True,True,True
CRM,RSI 30 이탈(과매도),2022-01-05,25.0,4.46,-2.08,-4.7,True,False,False
CRM,RSI 30 이탈(과매도),2022-01-21,28.2,1.6,0.27,-12.85,True,True,False
CRM,RSI 30 이탈(과매도),2022-01-25,29.5,7.77,0.95,-3.39,True,True,False
CRM,RSI 30 이탈(과매도),2022-04-22,28.0,2.63,-1.01,-8.46,True,False,False
CRM,RSI 30 이탈(과매도),2022-04-26,29.4,4.87,-1.72,-4.48,True,False,False
CRM,RSI 30 이탈(과매도),2022-08-31,29.1,0.5,-0.86,-5.27,True,False,False
CRM,RSI 30 이탈(과매도),2024-04-15,27.8,0.33,1.04,5.36,True,True,True
CRM,RSI 30 이탈(과매도),2024-04-19,29.2,1.45,1.22,4.95,True,True,True
CRM,RSI 30 이탈(과매도),2024-05-30,16.7,11.35,5.05,17.51,True,True,True
CRM,RSI 30 이탈(과매도),2025-02-27,27.7,-3.0,-7.85,-9.0,False,False,False
CRM,RSI 30 이탈(과매도),2025-03-03,28.7,-6.88,-4.2,-7.34,False,False,False
CRM,RSI 30 이탈(과매도),2025-03-06,28.6,-5.0,-2.45,-14.63,False,False,False
CRM,RSI 30 이탈(과매도),2025-03-13,29.7,2.68,2.23,-6.18,True,True,False
CRM,RSI 30 이탈(과매도),2025-04-03,28.1,0.11,-2.97,7.27,True,False,True
CRM,RSI 30 이탈(과매도),2025-08-07,28.2,-3.12,2.05,4.64,False,True,True
CRM,RSI 30 이탈(과매도),2025-08-14,29.1,5.34,9.07,2.55,True,True,True
CRM,RSI 30 이탈(과매도),2026-01-16,27.9,1.01,-7.18,-18.41,True,False,False
CRM,RSI 30 이탈(과매도),2026-01-29,26.7,-11.26,-13.38,-8.42,False,False,False
CRM,RSI 30 이탈(과매도),2026-04-10,28.0,10.41,8.0,3.85,True,True,True
DIS,RSI 70 돌파(과매수),2022-08-11,73.1,4.23,-0.2,-5.04,False,True,True
DIS,RSI 70 돌파(과매수),2023-01-20,71.1,5.86,6.99,-1.74,False,False,True
DIS,RSI 70 돌파(과매수),2023-11-09,70.4,4.62,6.33,1.14,False,False,False
DIS,RSI 70 돌파(과매수),2023-11-15,72.5,1.21,-1.32,-0.82,False,True,True
DIS,RSI 70 돌파(과매수),2024-02-08,82.1,1.73,-2.53,1.74,False,True,False
DIS,RSI 70 돌파(과매수),2024-02-29,70.4,-1.25,0.43,10.07,True,False,False
DIS,RSI 70 돌파(과매수),2024-03-20,73.3,3.88,0.54,-3.84,False,False,True
DIS,RSI 70 돌파(과매수),2024-03-25,75.9,2.9,-1.16,-5.52,False,True,True
DIS,RSI 70 돌파(과매수),2024-09-27,70.1,-0.9,-1.96,0.12,True,True,False
DIS,RSI 70 돌파(과매수),2024-11-11,71.7,12.57,15.01,13.92,False,False,False
DIS,RSI 70 돌파(과매수),2025-05-08,72.7,6.75,5.72,12.95,False,False,False
DIS,RSI 70 돌파(과매수),2025-06-09,71.5,3.3,3.02,4.08,False,False,False
DIS,RSI 70 돌파(과매수),2025-06-25,70.5,2.98,1.79,0.8,False,False,False
DIS,RSI 80 돌파(극단 과매수),2024-02-08,82.1,1.73,-2.53,1.74,False,True,False
DIS,RSI 80 돌파(극단 과매수),2024-03-28,80.1,-3.25,-6.82,-9.2,True,True,True
DIS,RSI 80 돌파(극단 과매수),2024-11-14,85.0,5.13,7.65,4.03,False,False,False
DIS,RSI 80 돌파(극단 과매수),2024-11-20,80.3,2.92,1.96,-2.07,False,False,True
DIS,RSI 80 돌파(극단 과매수),2024-11-27,81.8,-0.94,-2.3,-4.9,True,True,True
DIS,RSI 30 이탈(과매도),2021-11-15,29.3,-2.7,-8.54,-6.11,False,False,False
DIS,RSI 30 이탈(과매도),2021-11-17,28.7,-3.81,-6.44,-6.9,False,False,False
DIS,RSI 30 이탈(과매도),2021-12-03,29.4,4.44,1.74,6.13,True,True,True
DIS,RSI 30 이탈(과매도),2022-01-21,23.5,0.91,3.38,6.18,True,True,True
DIS,RSI 30 이탈(과매도),2022-03-14,29.4,7.43,7.51,2.57,True,True,True
DIS,RSI 30 이탈(과매도),2022-04-22,27.6,-5.61,-6.75,-14.1,False,False,False
DIS,RSI 30 이탈(과매도),2022-04-26,27.6,-1.92,-6.99,-8.78,False,False,False
DIS,RSI 30 이탈(과매도),2022-05-06,28.7,-2.68,-7.14,-2.67,False,False,False
DIS,RSI 30 이탈(과매도),2022-05-16,29.7,0.62,5.0,-10.36,True,True,False
DIS,RSI 30 이탈(과매도),2022-06-13,29.4,-2.53,0.22,-0.53,False,True,False
DIS,RSI 30 이탈(과매도),2022-06-21,29.2,2.82,2.99,10.11,True,True,True
DIS,RSI 30 이탈(과매도),2022-09-23,29.8,-5.2,-2.35,4.88,False,False,True
DIS,RSI 30 이탈(과매도),2022-09-30,29.2,3.0,0.13,12.37,True,True,True
DIS,RSI 30 이탈(과매도),2022-11-09,27.5,8.3,13.98,9.12,True,True,True
DIS,RSI 30 이탈(과매도),2023-03-10,28.8,-0.4,0.55,4.67,False,True,True
DIS,RSI 30 이탈(과매도),2023-03-15,29.8,1.93,4.05,7.73,True,True,True
DIS,RSI 30 이탈(과매도),2024-05-15,29.9,0.24,-1.04,-1.22,True,False,False
DIS,RSI 30 이탈(과매도),2024-05-23,27.1,3.23,0.87,1.51,True,True,True
DIS,RSI 30 이탈(과매도),2024-07-11,29.9,0.2,-7.65,-11.02,True,False,False
DIS,RSI 30 이탈(과매도),2024-07-22,28.4,-2.11,-6.75,-3.62,False,False,False
DIS,RSI 30 이탈(과매도),2024-08-05,28.1,-2.08,3.46,0.99,False,True,True
DIS,RSI 30 이탈(과매도),2024-08-07,29.7,0.4,5.54,2.77,True,True,True
DIS,RSI 30 이탈(과매도),2024-08-13,29.6,4.84,6.19,5.78,True,True,True
DIS,RSI 30 이탈(과매도),2025-03-11,25.5,1.48,3.79,-12.94,True,True,False
DIS,RSI 30 이탈(과매도),2025-04-03,22.8,-4.06,-4.54,3.75,False,False,True
DIS,RSI 30 이탈(과매도),2025-10-10,29.7,1.36,2.28,5.18,True,True,True
DIS,RSI 30 이탈(과매도),2026-03-24,29.7,-0.01,2.89,6.44,False,True,True
GOOGL,RSI 70 돌파(과매수),2021-07-02,72.2,1.37,-0.54,7.88,False,True,False
GOOGL,RSI 70 돌파(과매수),2021-07-12,71.0,-1.89,5.56,7.33,True,False,False
GOOGL,RSI 70 돌파(과매수),2021-07-23,75.2,1.29,2.05,6.2,False,False,False
GOOGL,RSI 70 돌파(과매수),2021-07-28,74.0,-0.71,0.14,5.81,True,False,False
GOOGL,RSI 70 돌파(과매수),2021-08-03,70.2,0.87,0.76,5.65,False,False,False
GOOGL,RSI 70 돌파(과매수),2021-08-05,70.3,0.69,-0.42,5.89,False,True,False
GOOGL,RSI 70 돌파(과매수),2021-08-09,70.4,1.02,2.29,4.84,False,False,False
GOOGL,RSI 70 돌파(과매수),2021-08-13,70.6,-0.22,4.56,4.87,True,False,False
GOOGL,RSI 70 돌파(과매수),2021-08-24,72.1,2.43,1.72,0.67,False,False,False
GOOGL,RSI 70 돌파(과매수),2023-02-02,71.9,-11.82,-11.35,-12.88,True,True,True
GOOGL,RSI 70 돌파(과매수),2023-05-11,73.4,5.37,5.93,6.23,False,False,False
GOOGL,RSI 70 돌파(과매수),2023-05-25,70.2,0.96,-1.01,-2.67,False,True,True
GOOGL,RSI 70 돌파(과매수),2023-06-05,71.0,-1.88,-2.31,-5.18,True,True,True
GOOGL,RSI 70 돌파(과매수),2024-01-24,71.9,-5.78,-2.13,-7.48,True,True,True
GOOGL,RSI 70 돌파(과매수),2024-04-01,70.9,-0.41,-0.41,5.38,True,True,False
GOOGL,RSI 70 돌파(과매수),2024-04-26,73.7,-2.74,-1.92,2.3,True,True,False
GOOGL,RSI 70 돌파(과매수),2024-05-17,70.2,-0.61,-1.64,0.25,True,True,False
GOOGL,RSI 70 돌파(과매수),2024-06-27,70.5,2.8,-0.18,-8.15,False,True,True
GOOGL,RSI 70 돌파(과매수),2024-07-05,72.9,-2.9,-6.79,-16.95,True,True,True
GOOGL,RSI 70 돌파(과매수),2024-07-10,71.2,-5.31,-9.7,-14.39,True,True,True
GOOGL,RSI 70 돌파(과매수),2024-10-30,71.1,1.18,2.53,-1.7,False,False,True
GOOGL,RSI 70 돌파(과매수),2024-11-07,72.4,-2.86,-7.26,2.56,True,True,False
GOOGL,RSI 70 돌파(과매수),2024-11-12,70.3,-1.93,-6.88,4.63,True,True,False
GOOGL,RSI 70 돌파(과매수),2024-12-11,75.4,-3.58,0.1,0.08,True,False,False
GOOGL,RSI 70 돌파(과매수),2024-12-16,71.1,-1.03,-3.74,0.71,True,True,False
GOOGL,RSI 70 돌파(과매수),2025-07-21,72.2,1.3,2.6,4.85,False,False,False
GOOGL,RSI 70 돌파(과매수),2025-08-08,71.8,1.23,2.32,18.85,False,False,False
GOOGL,RSI 70 돌파(과매수),2025-08-14,70.7,-1.57,4.29,23.87,True,False,False
GOOGL,RSI 70 돌파(과매수),2025-08-25,71.5,1.37,15.04,18.0,False,False,False
GOOGL,RSI 70 돌파(과매수),2025-08-28,73.0,11.04,13.88,14.97,False,False,False
GOOGL,RSI 70 돌파(과매수),2025-10-27,73.2,5.37,7.74,18.82,False,False,False
GOOGL,RSI 70 돌파(과매수),2025-11-05,73.0,0.84,2.99,10.42,False,False,False
GOOGL,RSI 70 돌파(과매수),2025-11-10,71.6,-1.75,9.82,7.77,True,False,False
GOOGL,RSI 70 돌파(과매수),2025-11-24,75.3,-0.87,-0.41,-1.53,True,True,True
GOOGL,RSI 70 돌파(과매수),2025-12-03,70.4,0.25,-7.11,-1.59,False,True,True
GOOGL,RSI 70 돌파(과매수),2025-12-05,70.1,-3.67,-4.33,1.36,True,True,False
GOOGL,RSI 70 돌파(과매수),2026-01-12,71.2,-2.97,0.81,-6.89,True,False,True
GOOGL,RSI 70 돌파(과매수),2026-02-02,70.1,-5.64,-12.12,-12.46,True,True,True
GOOGL,RSI 70 돌파(과매수),2026-04-15,71.3,0.65,3.8,17.7,False,False,False
GOOGL,RSI 70 돌파(과매수),2026-04-27,71.7,9.39,10.93,11.36,False,False,False
GOOGL,RSI 80 돌파(극단 과매수),2023-05-22,80.2,-1.1,1.81,-2.17,True,False,True
GOOGL,RSI 80 돌파(극단 과매수),2025-09-03,82.8,3.78,8.28,6.46,False,False,False
GOOGL,RSI 80 돌파(극단 과매수),2026-04-30,82.4,3.43,4.23,-5.96,False,False,True
GOOGL,RSI 30 이탈(과매도),2022-01-21,28.1,2.3,9.93,-2.12,True,True,False
GOOGL,RSI 30 이탈(과매도),2022-04-27,29.2,6.97,-0.61,-1.73,True,False,False
GOOGL,RSI 30 이탈(과매도),2022-09-21,29.8,0.78,2.17,1.86,True,True,True
GOOGL,RSI 30 이탈(과매도),2022-09-26,29.6,0.48,-0.32,-3.3,True,False,False
GOOGL,RSI 30 이탈(과매도),2022-11-03,29.2,12.6,17.9,16.24,True,True,True
GOOGL,RSI 30 이탈(과매도),2024-08-05,27.7,1.91,4.66,-1.26,True,True,False
GOOGL,RSI 30 이탈(과매도),2024-09-06,28.9,4.47,8.54,9.06,True,True,True
GOOGL,RSI 30 이탈(과매도),2025-02-27,27.5,2.28,-3.3,-8.12,True,False,False
GOOGL,RSI 30 이탈(과매도),2025-03-03,28.2,-0.57,-1.52,-5.86,False,False,False
GOOGL,RSI 30 이탈(과매도),2025-04-04,28.1,7.93,1.42,3.97,True,True,True
GOOGL,RSI 30 이탈(과매도),2026-03-26,28.3,5.29,12.93,24.51,True,True,True
HD,RSI 70 돌파(과매수),2021-07-07,73.2,-1.32,0.89,1.97,True,False,False
HD,RSI 70 돌파(과매수),2021-07-23,70.6,-1.4,-0.9,-2.39,True,True,True
HD,RSI 70 돌파(과매수),2021-10-18,71.4,4.58,3.23,11.22,False,False,False
HD,RSI 70 돌파(과매수),2021-11-04,71.9,-1.22,9.05,12.28,True,False,False
HD,RSI 70 돌파(과매수),2021-11-16,77.9,4.09,2.48,-0.7,False,False,True
HD,RSI 70 돌파(과매수),2021-12-02,70.0,0.88,-2.02,1.24,False,True,False
HD,RSI 70 돌파(과매수),2021-12-10,70.3,-6.6,-2.72,-6.26,True,True,True
HD,RSI 70 돌파(과매수),2022-07-22,70.1,-1.84,1.01,0.1,True,False,False
HD,RSI 70 돌파(과매수),2022-08-16,73.0,-6.26,-10.47,-15.15,True,True,True
HD,RSI 70 돌파(과매수),2023-07-26,73.4,-0.33,-0.42,-2.04,True,True,True
HD,RSI 70 돌파(과매수),2023-12-01,72.6,2.14,10.76,5.94,False,False,False
HD,RSI 70 돌파(과매수),2024-01-10,71.3,0.31,-1.63,2.42,False,True,False
HD,RSI 70 돌파(과매수),2024-01-16,71.5,-2.13,-0.37,0.74,True,True,False
HD,RSI 70 돌파(과매수),2024-01-19,72.0,-1.96,-1.43,0.47,True,True,False
HD,RSI 70 돌파(과매수),2024-02-27,70.3,0.77,0.32,2.75,False,False,False
HD,RSI 70 돌파(과매수),2024-03-21,73.2,-2.94,-9.45,-14.22,True,True,True
HD,RSI 70 돌파(과매수),2024-07-16,70.2,-2.57,-1.47,-2.45,True,True,True
HD,RSI 70 돌파(과매수),2024-09-19,73.8,1.63,5.44,4.11,False,False,False
HD,RSI 70 돌파(과매수),2024-10-14,71.8,-2.17,-3.02,-1.26,True,True,True
HD,RSI 70 돌파(과매수),2025-08-12,71.6,2.83,2.91,7.35,False,False,False
HD,RSI 70 돌파(과매수),2025-09-05,70.7,0.89,-0.78,-7.67,False,True,True
HD,RSI 70 돌파(과매수),2026-01-13,71.0,1.29,-1.17,2.98,False,True,False
HD,RSI 80 돌파(극단 과매수),2021-07-02,80.9,-0.3,-1.19,2.36,True,True,False
HD,RSI 80 돌파(극단 과매수),2021-10-25,80.2,-1.29,-0.72,11.0,True,True,False
HD,RSI 80 돌파(극단 과매수),2021-11-18,82.8,-0.78,0.9,-3.39,True,False,True
HD,RSI 80 돌파(극단 과매수),2023-12-12,80.4,5.66,4.6,7.57,False,False,False
HD,RSI 80 돌파(극단 과매수),2024-10-02,80.1,1.17,1.79,-4.54,False,False,True
HD,RSI 30 이탈(과매도),2022-01-18,29.3,-2.11,0.54,-5.12,False,True,False
HD,RSI 30 이탈(과매도),2022-02-22,22.0,1.29,0.18,0.48,True,True,True
HD,RSI 30 이탈(과매도),2022-09-15,29.7,-0.88,2.5,3.58,False,True,True
HD,RSI 30 이탈(과매도),2023-09-21,28.9,-1.07,-4.91,-7.07,False,False,False
HD,RSI 30 이탈(과매도),2023-10-23,28.9,-1.26,3.33,8.46,False,True,True
HD,RSI 30 이탈(과매도),2024-04-12,29.9,-2.19,-2.27,-0.69,False,False,False
HD,RSI 30 이탈(과매도),2024-04-25,29.4,1.07,4.66,-0.99,True,True,False
HD,RSI 30 이탈(과매도),2024-12-19,29.3,2.04,1.13,7.66,True,True,True
HD,RSI 30 이탈(과매도),2025-03-12,29.7,-2.49,-0.08,-2.36,False,False,False
HD,RSI 30 이탈(과매도),2025-03-18,28.8,3.27,4.56,1.57,True,True,True
HD,RSI 30 이탈(과매도),2025-10-07,29.3,0.24,1.06,-4.59,True,True,False
HD,RSI 30 이탈(과매도),2025-11-14,29.8,-5.25,-1.39,-0.91,False,False,False
HD,RSI 30 이탈(과매도),2025-11-24,27.5,5.18,3.25,4.59,True,True,True
HD,RSI 30 이탈(과매도),2026-03-12,29.2,-3.16,-3.1,1.12,False,False,True
HD,RSI 30 이탈(과매도),2026-03-18,27.5,0.48,-0.41,6.06,True,False,True
INTC,RSI 70 돌파(과매수),2022-01-11,72.1,-4.1,-7.55,-14.16,True,True,True
INTC,RSI 70 돌파(과매수),2023-03-30,71.1,2.24,-0.62,-7.23,False,True,True
INTC,RSI 70 돌파(과매수),2023-06-14,70.3,-8.07,-7.5,-3.04,True,True,True
INTC,RSI 70 돌파(과매수),2023-09-11,70.4,-1.55,-11.14,-4.43,True,True,True
INTC,RSI 70 돌파(과매수),2023-11-16,75.7,1.41,0.9,7.64,False,False,False
INTC,RSI 70 돌파(과매수),2023-12-22,70.0,-0.42,0.1,-9.06,True,False,True
INTC,RSI 70 돌파(과매수),2024-07-08,72.6,1.38,-1.82,-43.78,False,True,True
INTC,RSI 70 돌파(과매수),2025-02-13,72.9,3.07,-1.66,7.42,False,True,False
INTC,RSI 70 돌파(과매수),2025-02-18,78.8,-16.06,-22.12,-12.52,True,True,True
INTC,RSI 70 돌파(과매수),2025-09-18,78.5,11.19,22.02,24.63,False,False,False
INTC,RSI 70 돌파(과매수),2025-09-24,73.2,15.12,19.89,22.61,False,False,False
INTC,RSI 70 돌파(과매수),2025-10-28,73.4,-10.84,-8.79,-2.34,True,True,True
INTC,RSI 70 돌파(과매수),2025-12-03,70.3,-6.81,-17.62,-8.5,True,True,True
INTC,RSI 70 돌파(과매수),2026-01-09,71.3,3.1,-6.72,6.02,False,True,False
INTC,RSI 70 돌파(과매수),2026-01-13,71.0,14.72,3.15,-1.06,False,False,True
INTC,RSI 70 돌파(과매수),2026-01-21,76.8,-10.08,-10.41,-19.58,True,True,True
INTC,RSI 70 돌파(과매수),2026-04-08,72.2,10.16,10.72,111.91,False,False,False
INTC,RSI 70 돌파(과매수),2026-04-23,70.0,41.48,64.15,84.97,False,False,False
INTC,RSI 70 돌파(과매수),2026-05-26,70.2,-12.62,-12.63,,True,True,False
INTC,RSI 80 돌파(극단 과매수),2025-09-26,80.6,3.75,2.45,16.99,False,False,False
INTC,RSI 80 돌파(극단 과매수),2026-04-24,82.2,20.69,51.34,47.53,False,False,False
INTC,RSI 80 돌파(극단 과매수),2026-05-05,84.5,11.52,2.45,-8.3,False,False,True
INTC,RSI 30 이탈(과매도),2021-10-26,29.0,3.27,6.79,1.74,True,True,True
INTC,RSI 30 이탈(과매도),2022-06-13,28.6,-0.11,0.03,2.25,False,True,True
INTC,RSI 30 이탈(과매도),2022-06-17,29.3,4.49,-0.76,9.85,True,False,True
INTC,RSI 30 이탈(과매도),2022-09-01,29.8,-0.94,-7.93,-12.78,False,False,False
INTC,RSI 30 이탈(과매도),2022-09-13,27.0,-1.13,-8.19,-9.8,False,False,False
INTC,RSI 30 이탈(과매도),2022-09-20,29.1,-7.15,-4.35,-9.94,False,False,False
INTC,RSI 30 이탈(과매도),2022-10-07,29.6,0.74,4.86,12.23,True,True,True
INTC,RSI 30 이탈(과매도),2024-04-10,29.9,-4.09,-7.26,-19.43,False,False,False
INTC,RSI 30 이탈(과매도),2024-04-12,27.6,-4.17,-10.68,-12.65,False,False,False
INTC,RSI 30 이탈(과매도),2024-04-17,29.4,-3.31,-14.88,-10.43,False,False,False
INTC,RSI 30 이탈(과매도),2024-04-26,24.2,-3.07,-5.99,-5.11,False,False,False
INTC,RSI 30 이탈(과매도),2024-08-02,17.6,-7.66,-2.22,-8.97,False,False,False
INTC,RSI 30 이탈(과매도),2025-04-08,29.6,9.49,13.57,18.15,True,True,True
INTC,RSI 30 이탈(과매도),2025-08-01,29.8,3.31,27.19,24.29,True,True,True
JNJ,RSI 70 돌파(과매수),2021-07-02,72.1,0.3,-1.24,2.59,False,True,False
JNJ,RSI 70 돌파(과매수),2021-07-14,70.0,-0.55,1.03,3.42,True,False,False
JNJ,RSI 70 돌파(과매수),2021-08-03,73.5,-0.36,2.91,0.91,True,False,False
JNJ,RSI 70 돌파(과매수),2021-08-12,71.2,1.92,-0.5,-5.38,False,True,True
JNJ,RSI 70 돌파(과매수),2021-08-19,70.4,-2.37,-1.46,-7.31,True,True,True
JNJ,RSI 70 돌파(과매수),2021-12-15,70.8,-1.88,0.68,-2.36,True,False,True
JNJ,RSI 70 돌파(과매수),2022-10-28,70.4,-1.94,-3.21,2.45,True,True,False
JNJ,RSI 70 돌파(과매수),2023-04-05,73.1,0.3,-1.23,-1.99,False,True,True
JNJ,RSI 70 돌파(과매수),2023-04-13,71.0,-1.52,-1.87,-3.95,True,True,True
JNJ,RSI 70 돌파(과매수),2023-06-15,70.6,1.07,1.09,-3.05,False,False,True
JNJ,RSI 70 돌파(과매수),2023-06-22,74.1,-0.92,-3.85,4.09,True,True,False
JNJ,RSI 70 돌파(과매수),2023-07-21,72.0,2.52,-0.68,-2.45,False,True,True
JNJ,RSI 70 돌파(과매수),2023-12-01,71.6,-2.5,-2.03,1.42,True,True,False
JNJ,RSI 70 돌파(과매수),2024-01-10,70.2,-0.41,-1.43,-2.48,True,True,True
